filename,score
train/0319.mp4,3.222222222
train/0320.mp4,2.833333333
train/0321.mp4,2.611111111
train/0322.mp4,2.111111111
train/0323.mp4,3.666666667
train/0324.mp4,3.722222222
train/0325.mp4,3.833333333
train/0326.mp4,3.75
train/0327.mp4,3.666666667
train/0328.mp4,3.388888889
train/0329.mp4,2.777777778
train/0330.mp4,4.222222222
train/0331.mp4,3.888888889
train/0332.mp4,3.972222222
train/0333.mp4,3.888888889
train/0334.mp4,3.833333333
train/0335.mp4,3.25
train/0336.mp4,2.888888889
train/0337.mp4,3.833333333
train/0338.mp4,3.805555556
train/0339.mp4,3.75
train/0340.mp4,3.5
train/0341.mp4,3.444444444
train/0342.mp4,3.111111111
train/0343.mp4,2.611111111
train/0344.mp4,4.083333333
train/0345.mp4,4.027777778
train/0346.mp4,3.944444444
train/0347.mp4,3.972222222
train/0348.mp4,3.833333333
train/0349.mp4,3.277777778
train/0350.mp4,2.861111111
train/0351.mp4,2.75
train/0352.mp4,3.0
train/0353.mp4,2.916666667
train/0354.mp4,2.916666667
train/0355.mp4,2.805555556
train/0356.mp4,2.166666667
train/0357.mp4,2.027777778
train/0358.mp4,3.361111111
train/0359.mp4,3.25
train/0360.mp4,3.222222222
train/0361.mp4,3.166666667
train/0362.mp4,3.25
train/0363.mp4,3.027777778
train/0364.mp4,2.777777778
train/0365.mp4,3.666666667
train/0366.mp4,3.75
train/0367.mp4,3.555555556
train/0368.mp4,3.5
train/0369.mp4,3.277777778
train/0370.mp4,3.027777778
train/0371.mp4,2.555555556
train/0372.mp4,2.611111111
train/0373.mp4,2.5
train/0374.mp4,2.305555556
train/0375.mp4,2.416666667
train/0376.mp4,2.333333333
train/0377.mp4,2.222222222
train/0378.mp4,2.083333333
train/0379.mp4,3.972222222
train/0380.mp4,3.75
train/0381.mp4,3.527777778
train/0382.mp4,3.388888889
train/0383.mp4,3.333333333
train/0384.mp4,2.972222222
train/0385.mp4,2.555555556
train/0386.mp4,3.611111111
train/0387.mp4,3.333333333
train/0388.mp4,3.194444444
train/0389.mp4,3.0
train/0390.mp4,2.888888889
train/0391.mp4,2.555555556
train/0392.mp4,2.472222222
train/0393.mp4,2.861111111
train/0394.mp4,3.111111111
train/0395.mp4,2.972222222
train/0396.mp4,2.944444444
train/0397.mp4,2.833333333
train/0398.mp4,2.555555556
train/0399.mp4,2.361111111
train/0400.mp4,3.472222222
train/0401.mp4,3.75
train/0402.mp4,3.75
train/0403.mp4,3.5
train/0404.mp4,3.5
train/0405.mp4,2.916666667
train/0406.mp4,2.666666667
train/0407.mp4,2.416666667
train/0408.mp4,2.833333333
train/0409.mp4,2.611111111
train/0410.mp4,2.638888889
train/0411.mp4,2.638888889
train/0412.mp4,2.5
train/0413.mp4,2.194444444
train/0414.mp4,2.805555556
train/0415.mp4,3.111111111
train/0416.mp4,3.027777778
train/0417.mp4,3.027777778
train/0418.mp4,2.972222222
train/0419.mp4,2.944444444
train/0420.mp4,2.638888889
train/0421.mp4,4.138888889
train/0422.mp4,3.777777778
train/0423.mp4,3.888888889
train/0424.mp4,3.694444444
train/0425.mp4,3.75
train/0426.mp4,3.277777778
train/0427.mp4,3.0
train/0428.mp4,4.166666667
train/0429.mp4,3.972222222
train/0430.mp4,3.944444444
train/0431.mp4,3.916666667
train/0432.mp4,3.777777778
train/0433.mp4,3.611111111
train/0434.mp4,3.0
train/0435.mp4,4.166666667
train/0436.mp4,3.888888889
train/0437.mp4,4.083333333
train/0438.mp4,3.638888889
train/0439.mp4,3.833333333
train/0440.mp4,3.555555556
train/0441.mp4,3.0
train/0442.mp4,3.722222222
train/0443.mp4,3.75
train/0444.mp4,3.5
train/0445.mp4,3.361111111
train/0446.mp4,3.166666667
train/0447.mp4,2.888888889
train/0448.mp4,2.305555556
train/0449.mp4,3.138888889
train/0450.mp4,3.305555556
train/0451.mp4,3.166666667
train/0452.mp4,3.166666667
train/0453.mp4,3.111111111
train/0454.mp4,2.916666667
train/0455.mp4,2.916666667
train/0456.mp4,4.083333333
train/0457.mp4,3.944444444
train/0458.mp4,3.888888889
train/0459.mp4,4.111111111
train/0460.mp4,3.444444444
train/0461.mp4,3.416666667
train/0462.mp4,2.861111111
train/0463.mp4,3.611111111
train/0464.mp4,3.527777778
train/0465.mp4,3.388888889
train/0466.mp4,3.5
train/0467.mp4,3.361111111
train/0468.mp4,3.055555556
train/0469.mp4,2.722222222
train/0470.mp4,3.694444444
train/0471.mp4,3.694444444
train/0472.mp4,3.555555556
train/0473.mp4,3.444444444
train/0474.mp4,3.694444444
train/0475.mp4,3.555555556
train/0476.mp4,3.111111111
train/0477.mp4,3.555555556
train/0478.mp4,3.361111111
train/0479.mp4,3.25
train/0480.mp4,3.277777778
train/0481.mp4,3.194444444
train/0482.mp4,3.388888889
train/0483.mp4,3.25
train/0484.mp4,2.888888889
train/0485.mp4,3.305555556
train/0486.mp4,3.333333333
train/0487.mp4,3.194444444
train/0488.mp4,3.111111111
train/0489.mp4,2.888888889
train/0490.mp4,2.25
train/0491.mp4,2.805555556
train/0492.mp4,2.861111111
train/0493.mp4,2.583333333
train/0494.mp4,2.638888889
train/0495.mp4,2.25
train/0496.mp4,2.277777778
train/0497.mp4,1.666666667
train/0498.mp4,3.388888889
train/0499.mp4,3.388888889
train/0500.mp4,3.388888889
train/0501.mp4,3.277777778
train/0502.mp4,3.5
train/0503.mp4,3.138888889
train/0504.mp4,2.805555556
train/0505.mp4,3.75
train/0506.mp4,3.555555556
train/0507.mp4,3.388888889
train/0508.mp4,3.527777778
train/0509.mp4,3.388888889
train/0510.mp4,3.222222222
train/0511.mp4,3.027777778
train/0512.mp4,3.861111111
train/0513.mp4,3.833333333
train/0514.mp4,3.75
train/0515.mp4,3.638888889
train/0516.mp4,3.555555556
train/0517.mp4,3.277777778
train/0518.mp4,3.111111111
train/0519.mp4,3.972222222
train/0520.mp4,3.861111111
train/0521.mp4,3.722222222
train/0522.mp4,3.75
train/0523.mp4,3.666666667
train/0524.mp4,3.555555556
train/0525.mp4,3.388888889
train/0526.mp4,2.194444444
train/0527.mp4,2.111111111
train/0528.mp4,2.138888889
train/0529.mp4,1.972222222
train/0530.mp4,1.972222222
train/0531.mp4,1.972222222
train/0532.mp4,1.833333333
train/0533.mp4,3.944444444
train/0534.mp4,3.555555556
train/0535.mp4,3.527777778
train/0536.mp4,3.611111111
train/0537.mp4,3.666666667
train/0538.mp4,3.25
train/0539.mp4,3.25
train/0540.mp4,3.527777778
train/0541.mp4,3.388888889
train/0542.mp4,3.583333333
train/0543.mp4,3.333333333
train/0544.mp4,3.138888889
train/0545.mp4,2.583333333
train/0546.mp4,2.388888889
train/0547.mp4,4.25
train/0548.mp4,4.194444444
train/0549.mp4,4.027777778
train/0550.mp4,3.944444444
train/0551.mp4,3.666666667
train/0552.mp4,3.388888889
train/0553.mp4,2.833333333
train/0554.mp4,2.944444444
train/0555.mp4,2.75
train/0556.mp4,2.722222222
train/0557.mp4,2.583333333
train/0558.mp4,2.638888889
train/0559.mp4,2.305555556
train/0560.mp4,2.055555556
train/0561.mp4,3.527777778
train/0562.mp4,3.861111111
train/0563.mp4,3.888888889
train/0564.mp4,3.777777778
train/0565.mp4,3.916666667
train/0566.mp4,3.666666667
train/0567.mp4,3.222222222
train/0568.mp4,3.638888889
train/0569.mp4,3.75
train/0570.mp4,3.75
train/0571.mp4,3.75
train/0572.mp4,3.666666667
train/0573.mp4,3.277777778
train/0574.mp4,3.0
train/0575.mp4,3.638888889
train/0576.mp4,3.75
train/0577.mp4,3.611111111
train/0578.mp4,3.722222222
train/0579.mp4,3.5
train/0580.mp4,3.388888889
train/0581.mp4,3.0
train/0582.mp4,3.833333333
train/0583.mp4,3.5
train/0584.mp4,3.638888889
train/0585.mp4,3.5
train/0586.mp4,3.527777778
train/0587.mp4,3.305555556
train/0588.mp4,2.75
train/0589.mp4,3.4
train/0590.mp4,3.9
train/0591.mp4,3.95
train/0592.mp4,3.95
train/0593.mp4,4.1
train/0594.mp4,3.9
train/0595.mp4,3.75
train/0596.mp4,4.138888889
train/0597.mp4,3.833333333
train/0598.mp4,3.694444444
train/0599.mp4,3.777777778
train/0600.mp4,3.833333333
train/0601.mp4,3.611111111
train/0602.mp4,3.222222222
train/0603.mp4,3.361111111
train/0604.mp4,3.527777778
train/0605.mp4,3.25
train/0606.mp4,3.166666667
train/0607.mp4,3.055555556
train/0608.mp4,2.916666667
train/0609.mp4,2.444444444
train/0610.mp4,3.111111111
train/0611.mp4,3.055555556
train/0612.mp4,3.055555556
train/0613.mp4,3.0
train/0614.mp4,3.111111111
train/0615.mp4,2.944444444
train/0616.mp4,2.944444444
train/0617.mp4,3.944444444
train/0618.mp4,3.861111111
train/0619.mp4,3.666666667
train/0620.mp4,3.694444444
train/0621.mp4,3.666666667
train/0622.mp4,3.416666667
train/0623.mp4,3.305555556
train/0624.mp4,3.777777778
train/0625.mp4,3.555555556
train/0626.mp4,3.666666667
train/0627.mp4,3.583333333
train/0628.mp4,3.638888889
train/0629.mp4,3.305555556
train/0630.mp4,2.583333333
train/0631.mp4,4.083333333
train/0632.mp4,3.722222222
train/0633.mp4,3.666666667
train/0634.mp4,3.583333333
train/0635.mp4,3.305555556
train/0636.mp4,3.027777778
train/0637.mp4,2.777777778
train/0638.mp4,3.527777778
train/0639.mp4,3.444444444
train/0640.mp4,3.305555556
train/0641.mp4,3.055555556
train/0642.mp4,2.75
train/0643.mp4,2.166666667
train/0644.mp4,2.083333333
train/0645.mp4,3.611111111
train/0646.mp4,3.555555556
train/0647.mp4,3.5
train/0648.mp4,3.222222222
train/0649.mp4,3.083333333
train/0650.mp4,2.972222222
train/0651.mp4,2.611111111
train/0652.mp4,3.388888889
train/0653.mp4,3.638888889
train/0654.mp4,3.555555556
train/0655.mp4,3.444444444
train/0656.mp4,3.111111111
train/0657.mp4,3.055555556
train/0658.mp4,2.611111111
train/0659.mp4,3.805555556
train/0660.mp4,3.916666667
train/0661.mp4,4.0
train/0662.mp4,3.861111111
train/0663.mp4,3.722222222
train/0664.mp4,3.472222222
train/0665.mp4,3.194444444
train/0666.mp4,3.416666667
train/0667.mp4,3.444444444
train/0668.mp4,3.555555556
train/0669.mp4,3.444444444
train/0670.mp4,3.277777778
train/0671.mp4,3.25
train/0672.mp4,3.055555556
train/0673.mp4,3.555555556
train/0674.mp4,3.611111111
train/0675.mp4,3.555555556
train/0676.mp4,3.583333333
train/0677.mp4,3.472222222
train/0678.mp4,3.194444444
train/0679.mp4,2.666666667
train/0680.mp4,3.694444444
train/0681.mp4,3.777777778
train/0682.mp4,3.888888889
train/0683.mp4,3.694444444
train/0684.mp4,3.611111111
train/0685.mp4,3.361111111
train/0686.mp4,2.833333333
train/0687.mp4,2.611111111
train/0688.mp4,2.694444444
train/0689.mp4,2.833333333
train/0690.mp4,2.611111111
train/0691.mp4,2.444444444
train/0692.mp4,2.361111111
train/0693.mp4,2.138888889
train/0694.mp4,3.444444444
train/0695.mp4,3.361111111
train/0696.mp4,3.444444444
train/0697.mp4,3.138888889
train/0698.mp4,2.944444444
train/0699.mp4,2.833333333
train/0700.mp4,1.972222222
train/0701.mp4,3.444444444
train/0702.mp4,3.444444444
train/0703.mp4,3.277777778
train/0704.mp4,3.277777778
train/0705.mp4,3.194444444
train/0706.mp4,2.972222222
train/0707.mp4,2.472222222
train/0708.mp4,4.0
train/0709.mp4,3.694444444
train/0710.mp4,3.694444444
train/0711.mp4,3.666666667
train/0712.mp4,3.388888889
train/0713.mp4,3.222222222
train/0714.mp4,2.916666667
train/0715.mp4,2.666666667
train/0716.mp4,2.722222222
train/0717.mp4,2.888888889
train/0718.mp4,2.75
train/0719.mp4,2.555555556
train/0720.mp4,2.25
train/0721.mp4,2.027777778
train/0722.mp4,4.305555556
train/0723.mp4,4.194444444
train/0724.mp4,3.944444444
train/0725.mp4,3.944444444
train/0726.mp4,3.75
train/0727.mp4,3.277777778
train/0728.mp4,2.916666667
train/0729.mp4,4.0
train/0730.mp4,3.833333333
train/0731.mp4,3.75
train/0732.mp4,3.583333333
train/0733.mp4,3.444444444
train/0734.mp4,3.222222222
train/0735.mp4,2.555555556
train/0736.mp4,3.777777778
train/0737.mp4,3.805555556
train/0738.mp4,3.75
train/0739.mp4,3.5
train/0740.mp4,3.388888889
train/0741.mp4,3.027777778
train/0742.mp4,2.388888889
train/0743.mp4,2.944444444
train/0744.mp4,3.194444444
train/0745.mp4,3.111111111
train/0746.mp4,3.083333333
train/0747.mp4,2.861111111
train/0748.mp4,2.777777778
train/0749.mp4,2.166666667
train/0750.mp4,3.25
train/0751.mp4,3.555555556
train/0752.mp4,3.361111111
train/0753.mp4,3.361111111
train/0754.mp4,3.0
train/0755.mp4,2.694444444
train/0756.mp4,2.277777778
train/0757.mp4,2.75
train/0758.mp4,2.805555556
train/0759.mp4,2.888888889
train/0760.mp4,2.861111111
train/0761.mp4,2.555555556
train/0762.mp4,2.472222222
train/0763.mp4,2.111111111
train/0764.mp4,3.333333333
train/0765.mp4,3.555555556
train/0766.mp4,3.416666667
train/0767.mp4,3.277777778
train/0768.mp4,3.305555556
train/0769.mp4,2.888888889
train/0770.mp4,2.166666667
train/0771.mp4,3.833333333
train/0772.mp4,3.5
train/0773.mp4,3.444444444
train/0774.mp4,3.472222222
train/0775.mp4,2.972222222
train/0776.mp4,2.916666667
train/0777.mp4,2.666666667
train/0778.mp4,3.805555556
train/0779.mp4,3.833333333
train/0780.mp4,3.75
train/0781.mp4,3.722222222
train/0782.mp4,3.638888889
train/0783.mp4,3.25
train/0784.mp4,2.666666667
train/0785.mp4,2.888888889
train/0786.mp4,2.833333333
train/0787.mp4,2.805555556
train/0788.mp4,2.722222222
train/0789.mp4,2.611111111
train/0790.mp4,2.416666667
train/0791.mp4,2.027777778
train/0792.mp4,3.611111111
train/0793.mp4,3.361111111
train/0794.mp4,3.388888889
train/0795.mp4,3.305555556
train/0796.mp4,3.277777778
train/0797.mp4,3.444444444
train/0798.mp4,3.222222222
train/0799.mp4,3.944444444
train/0800.mp4,3.944444444
train/0801.mp4,3.916666667
train/0802.mp4,3.805555556
train/0803.mp4,3.944444444
train/0804.mp4,3.277777778
train/0805.mp4,2.805555556
train/0806.mp4,3.555555556
train/0807.mp4,3.527777778
train/0808.mp4,3.666666667
train/0809.mp4,3.333333333
train/0810.mp4,3.083333333
train/0811.mp4,3.0
train/0812.mp4,2.361111111
train/0813.mp4,3.083333333
train/0814.mp4,3.722222222
train/0815.mp4,3.722222222
train/0816.mp4,3.611111111
train/0817.mp4,3.416666667
train/0818.mp4,3.388888889
train/0819.mp4,3.222222222
train/0820.mp4,3.388888889
train/0821.mp4,3.472222222
train/0822.mp4,3.555555556
train/0823.mp4,3.611111111
train/0824.mp4,3.388888889
train/0825.mp4,3.027777778
train/0826.mp4,2.472222222
train/0827.mp4,3.638888889
train/0828.mp4,3.555555556
train/0829.mp4,3.388888889
train/0830.mp4,3.416666667
train/0831.mp4,3.361111111
train/0832.mp4,2.916666667
train/0833.mp4,2.527777778
train/0834.mp4,4.0
train/0835.mp4,3.888888889
train/0836.mp4,3.888888889
train/0837.mp4,3.805555556
train/0838.mp4,3.555555556
train/0839.mp4,3.5
train/0840.mp4,2.75
train/0841.mp4,4.138888889
train/0842.mp4,3.972222222
train/0843.mp4,3.916666667
train/0844.mp4,3.722222222
train/0845.mp4,3.805555556
train/0846.mp4,3.5
train/0847.mp4,3.027777778
train/0848.mp4,3.611111111
train/0849.mp4,4.0
train/0850.mp4,4.111111111
train/0851.mp4,4.083333333
train/0852.mp4,3.694444444
train/0853.mp4,3.638888889
train/0854.mp4,3.138888889
train/0855.mp4,2.972222222
train/0856.mp4,3.055555556
train/0857.mp4,2.944444444
train/0858.mp4,3.111111111
train/0859.mp4,3.0
train/0860.mp4,2.888888889
train/0861.mp4,2.388888889
train/0862.mp4,2.777777778
train/0863.mp4,2.416666667
train/0864.mp4,2.333333333
train/0865.mp4,2.166666667
train/0866.mp4,2.388888889
train/0867.mp4,2.111111111
train/0868.mp4,2.055555556
train/0869.mp4,3.555555556
train/0870.mp4,3.416666667
train/0871.mp4,3.555555556
train/0872.mp4,3.388888889
train/0873.mp4,2.638888889
train/0874.mp4,2.583333333
train/0875.mp4,2.027777778
train/0876.mp4,3.416666667
train/0877.mp4,3.611111111
train/0878.mp4,3.527777778
train/0879.mp4,3.444444444
train/0880.mp4,3.472222222
train/0881.mp4,3.305555556
train/0882.mp4,2.527777778
train/0883.mp4,3.972222222
train/0884.mp4,3.833333333
train/0885.mp4,3.916666667
train/0886.mp4,3.916666667
train/0887.mp4,3.694444444
train/0888.mp4,3.5
train/0889.mp4,3.583333333
train/0890.mp4,3.194444444
train/0891.mp4,3.166666667
train/0892.mp4,3.138888889
train/0893.mp4,2.972222222
train/0894.mp4,2.833333333
train/0895.mp4,2.666666667
train/0896.mp4,2.361111111
train/0897.mp4,3.472222222
train/0898.mp4,3.333333333
train/0899.mp4,3.194444444
train/0900.mp4,3.277777778
train/0901.mp4,3.111111111
train/0902.mp4,2.555555556
train/0903.mp4,2.333333333
train/0904.mp4,3.861111111
train/0905.mp4,3.583333333
train/0906.mp4,3.416666667
train/0907.mp4,3.5
train/0908.mp4,3.166666667
train/0909.mp4,2.611111111
train/0910.mp4,2.277777778
train/0911.mp4,3.277777778
train/0912.mp4,3.833333333
train/0913.mp4,3.75
train/0914.mp4,3.583333333
train/0915.mp4,3.416666667
train/0916.mp4,3.027777778
train/0917.mp4,2.5
train/0918.mp4,3.027777778
train/0919.mp4,3.222222222
train/0920.mp4,3.222222222
train/0921.mp4,3.0
train/0922.mp4,3.0
train/0923.mp4,2.888888889
train/0924.mp4,2.277777778
train/0925.mp4,3.222222222
train/0926.mp4,3.416666667
train/0927.mp4,3.222222222
train/0928.mp4,3.361111111
train/0929.mp4,2.888888889
train/0930.mp4,2.861111111
train/0931.mp4,2.333333333
train/0932.mp4,2.777777778
train/0933.mp4,2.944444444
train/0934.mp4,3.027777778
train/0935.mp4,2.972222222
train/0936.mp4,2.777777778
train/0937.mp4,2.527777778
train/0938.mp4,2.416666667
train/0939.mp4,3.555555556
train/0940.mp4,3.583333333
train/0941.mp4,3.611111111
train/0942.mp4,3.5
train/0943.mp4,3.5
train/0944.mp4,3.333333333
train/0945.mp4,3.222222222
train/0946.mp4,3.916666667
train/0947.mp4,3.916666667
train/0948.mp4,3.777777778
train/0949.mp4,3.805555556
train/0950.mp4,3.472222222
